job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
724,w0,w0!delay_ft.B.2,9752.216297,2,123.000000,1,COMPLETED_SUCCESSFULLY,9752.216336,62.080000,9814.296336,0.000039,62.080039,1.000001,18-19,-1.000000,
713,w0,w0!delay_lu.C.4,9536.182837,4,436.000000,1,COMPLETED_SUCCESSFULLY,9536.182876,290.530000,9826.712876,0.000039,290.530039,1.000000,9 11 14-15,-1.000000,
730,w0,w0!delay_is.C.2,9822.858346,2,87.000000,1,COMPLETED_SUCCESSFULLY,9822.858385,26.481000,9849.339385,0.000039,26.481039,1.000001,18-19,-1.000000,
715,w0,w0!delay_ft.C.2,9588.571870,2,399.000000,1,COMPLETED_SUCCESSFULLY,9588.571909,265.800000,9854.371909,0.000039,265.800039,1.000000,0-1,-1.000000,
722,w0,w0!delay_lu.B.2,9719.496703,2,212.000000,1,COMPLETED_SUCCESSFULLY,9719.496742,140.950000,9860.446742,0.000039,140.950039,1.000000,8 10,-1.000000,
723,w0,w0!delay_ft.C.4,9737.397982,4,228.000000,1,COMPLETED_SUCCESSFULLY,9737.398021,151.940000,9889.338021,0.000039,151.940039,1.000000,4 6 16-17,-1.000000,
735,w0,w0!delay_is.C.2,9868.744783,2,87.000000,1,COMPLETED_SUCCESSFULLY,9868.744822,26.481000,9895.225822,0.000039,26.481039,1.000001,10 19,-1.000000,
733,w0,w0!delay_ft.B.4,9860.153272,4,96.000000,1,COMPLETED_SUCCESSFULLY,9860.153311,35.932000,9896.085311,0.000039,35.932039,1.000001,0-1 15 18,-1.000000,
734,w0,w0!delay_ft.B.1,9865.751610,1,149.000000,1,COMPLETED_SUCCESSFULLY,9865.751649,88.510000,9954.261649,0.000039,88.510039,1.000000,8,-1.000000,
721,w0,w0!delay_lu.B.1,9690.391304,1,420.000000,1,COMPLETED_SUCCESSFULLY,9690.391343,279.990000,9970.381343,0.000039,279.990039,1.000000,20,-1.000000,
739,w0,w0!delay_ft.C.16,9942.946175,16,102.000000,1,COMPLETED_SUCCESSFULLY,9942.946214,41.998000,9984.944214,0.000039,41.998039,1.000001,4 6 10 15-19 25-32,-1.000000,
743,w0,w0!delay_is.C.8,10011.429555,8,70.000000,1,COMPLETED_SUCCESSFULLY,10011.429594,9.567000,10020.996594,0.000039,9.567039,1.000004,10 15-19 25-26,-1.000000,
745,w0,w0!delay_is.B.2,10036.901691,2,67.000000,1,COMPLETED_SUCCESSFULLY,10036.901730,6.609000,10043.510730,0.000039,6.609039,1.000006,15-16,-1.000000,
742,w0,w0!delay_ft.B.2,10002.302748,2,123.000000,1,COMPLETED_SUCCESSFULLY,10002.302787,62.080000,10064.382787,0.000039,62.080039,1.000001,4 6,-1.000000,
748,w0,w0!delay_is.B.4,10072.580998,4,64.000000,1,COMPLETED_SUCCESSFULLY,10072.581037,3.993000,10076.574037,0.000039,3.993039,1.000010,17-19 25,-1.000000,
729,w0,w0!delay_ft.C.2,9813.780150,2,399.000000,1,COMPLETED_SUCCESSFULLY,9813.780189,265.800000,10079.580189,0.000039,265.800039,1.000000,22-23,-1.000000,
728,w0,w0!delay_lu.C.4,9799.723882,4,436.000000,1,COMPLETED_SUCCESSFULLY,9799.723921,290.530000,10090.253921,0.000039,290.530039,1.000000,7 12-13 21,-1.000000,
746,w0,w0!delay_ft.B.2,10051.140889,2,123.000000,1,COMPLETED_SUCCESSFULLY,10051.140928,62.080000,10113.220928,0.000039,62.080039,1.000001,15-16,-1.000000,
741,w0,w0!delay_lu.B.2,9979.602793,2,212.000000,1,COMPLETED_SUCCESSFULLY,9979.602832,140.950000,10120.552832,0.000039,140.950039,1.000000,20 34,-1.000000,
751,w0,w0!delay_is.B.4,10133.217211,4,64.000000,1,COMPLETED_SUCCESSFULLY,10133.217250,3.993000,10137.210250,0.000039,3.993039,1.000010,15-18,-1.000000,
725,w0,w0!delay_ft.C.1,9763.922291,1,580.000000,1,COMPLETED_SUCCESSFULLY,9763.922330,386.480000,10150.402330,0.000039,386.480039,1.000000,2,-1.000000,
736,w0,w0!delay_lu.B.1,9886.440349,1,420.000000,1,COMPLETED_SUCCESSFULLY,9886.440388,279.990000,10166.430388,0.000039,279.990039,1.000000,24,-1.000000,
726,w0,w0!delay_ft.C.1,9783.518928,1,580.000000,1,COMPLETED_SUCCESSFULLY,9783.518967,386.480000,10169.998967,0.000039,386.480039,1.000000,5,-1.000000,
727,w0,w0!delay_ft.C.1,9792.828134,1,580.000000,1,COMPLETED_SUCCESSFULLY,9792.828173,386.480000,10179.308173,0.000039,386.480039,1.000000,3,-1.000000,
737,w0,w0!delay_lu.B.1,9900.164064,1,420.000000,1,COMPLETED_SUCCESSFULLY,9900.164103,279.990000,10180.154103,0.000039,279.990039,1.000000,0,-1.000000,
749,w0,w0!delay_ft.B.1,10094.672416,1,149.000000,1,COMPLETED_SUCCESSFULLY,10094.672455,88.510000,10183.182455,0.000039,88.510039,1.000000,7,-1.000000,
755,w0,w0!delay_is.C.8,10185.531382,8,70.000000,1,COMPLETED_SUCCESSFULLY,10185.531421,9.567000,10195.098421,0.000039,9.567039,1.000004,0 3 7 17-21,-1.000000,
756,w0,w0!delay_is.B.2,10201.838193,2,67.000000,1,COMPLETED_SUCCESSFULLY,10201.838232,6.609000,10208.447232,0.000039,6.609039,1.000006,0 3,-1.000000,
740,w0,w0!delay_ft.C.2,9957.525408,2,399.000000,1,COMPLETED_SUCCESSFULLY,9957.525447,265.800000,10223.325447,0.000039,265.800039,1.000000,8 33,-1.000000,
731,w0,w0!delay_ft.C.1,9840.376879,1,580.000000,1,COMPLETED_SUCCESSFULLY,9840.376918,386.480000,10226.856918,0.000039,386.480039,1.000000,9,-1.000000,
758,w0,w0!delay_is.B.1,10220.145912,1,70.000000,1,COMPLETED_SUCCESSFULLY,10220.145951,9.257000,10229.402951,0.000039,9.257039,1.000004,7,-1.000000,
752,w0,w0!delay_ft.B.1,10143.137281,1,149.000000,1,COMPLETED_SUCCESSFULLY,10143.137320,88.510000,10231.647320,0.000039,88.510039,1.000000,15,-1.000000,
750,w0,w0!delay_lu.B.2,10107.824168,2,212.000000,1,COMPLETED_SUCCESSFULLY,10107.824207,140.950000,10248.774207,0.000039,140.950039,1.000000,12-13,-1.000000,
761,w0,w0!delay_is.B.1,10260.556381,1,70.000000,1,COMPLETED_SUCCESSFULLY,10260.556420,9.257000,10269.813420,0.000039,9.257039,1.000004,12,-1.000000,
760,w0,w0!delay_is.C.2,10248.013064,2,87.000000,1,COMPLETED_SUCCESSFULLY,10248.013103,26.481000,10274.494103,0.000039,26.481039,1.000001,9 15,-1.000000,
744,w0,w0!delay_lu.B.1,10029.234337,1,420.000000,1,COMPLETED_SUCCESSFULLY,10029.234376,279.990000,10309.224376,0.000039,279.990039,1.000000,10,-1.000000,
738,w0,w0!delay_ft.C.1,9929.412885,1,580.000000,1,COMPLETED_SUCCESSFULLY,9929.412924,386.480000,10315.892924,0.000039,386.480039,1.000000,1,-1.000000,
762,w0,w0!delay_ft.C.8,10276.678417,8,141.000000,1,COMPLETED_SUCCESSFULLY,10276.678456,80.710000,10357.388456,0.000039,80.710039,1.000000,9 12-13 15 17-20,-1.000000,
757,w0,w0!delay_lu.B.2,10216.513726,2,212.000000,1,COMPLETED_SUCCESSFULLY,10216.513765,140.950000,10357.463765,0.000039,140.950039,1.000000,0 3,-1.000000,
768,w0,w0!delay_is.B.2,10374.097500,2,67.000000,1,COMPLETED_SUCCESSFULLY,10374.097539,6.609000,10380.706539,0.000039,6.609039,1.000006,0 3,-1.000000,
769,w0,w0!delay_is.B.1,10395.872552,1,70.000000,1,COMPLETED_SUCCESSFULLY,10395.872591,9.257000,10405.129591,0.000039,9.257039,1.000004,0,-1.000000,
767,w0,w0!delay_ft.B.1,10342.768162,1,149.000000,1,COMPLETED_SUCCESSFULLY,10342.768201,88.510000,10431.278201,0.000039,88.510039,1.000000,28,-1.000000,
763,w0,w0!delay_lu.B.2,10293.679293,2,212.000000,1,COMPLETED_SUCCESSFULLY,10293.679332,140.950000,10434.629332,0.000039,140.950039,1.000000,21-22,-1.000000,
771,w0,w0!delay_is.B.4,10432.580200,4,64.000000,1,COMPLETED_SUCCESSFULLY,10432.580239,3.993000,10436.573239,0.000039,3.993039,1.000010,9 12-13 15,-1.000000,
732,w0,w0!delay_lu.C.2,9843.278787,2,891.000000,1,COMPLETED_SUCCESSFULLY,9843.278826,593.590000,10436.868826,0.000039,593.590039,1.000000,11 14,-1.000000,
753,w0,w0!delay_lu.B.1,10157.705718,1,420.000000,1,COMPLETED_SUCCESSFULLY,10157.705757,279.990000,10437.695757,0.000039,279.990039,1.000000,2,-1.000000,
772,w0,w0!delay_is.C.2,10441.442346,2,87.000000,1,COMPLETED_SUCCESSFULLY,10441.442385,26.481000,10467.923385,0.000039,26.481039,1.000001,2 9,-1.000000,
770,w0,w0!delay_ft.B.2,10416.677278,2,123.000000,1,COMPLETED_SUCCESSFULLY,10416.677317,62.080000,10478.757317,0.000039,62.080039,1.000001,0 3,-1.000000,
766,w0,w0!delay_ft.C.4,10327.280669,4,228.000000,1,COMPLETED_SUCCESSFULLY,10327.280708,151.940000,10479.220708,0.000039,151.940039,1.000000,1 10 26-27,-1.000000,
759,w0,w0!delay_ft.C.2,10236.749957,2,399.000000,1,COMPLETED_SUCCESSFULLY,10236.749996,265.800000,10502.549996,0.000039,265.800039,1.000000,7-8,-1.000000,
776,w0,w0!delay_is.B.1,10506.700211,1,70.000000,1,COMPLETED_SUCCESSFULLY,10506.700250,9.257000,10515.957250,0.000039,9.257039,1.000004,1,-1.000000,
778,w0,w0!delay_is.B.2,10533.469438,2,67.000000,1,COMPLETED_SUCCESSFULLY,10533.469477,6.609000,10540.078477,0.000039,6.609039,1.000006,1 12,-1.000000,
773,w0,w0!delay_ft.B.1,10458.235960,1,149.000000,1,COMPLETED_SUCCESSFULLY,10458.235999,88.510000,10546.745999,0.000039,88.510039,1.000000,11,-1.000000,
780,w0,w0!delay_is.C.4,10545.884764,4,77.000000,1,COMPLETED_SUCCESSFULLY,10545.884803,16.684000,10562.568803,0.000039,16.684039,1.000002,13-15 17,-1.000000,
781,w0,w0!delay_is.B.2,10563.662668,2,67.000000,1,COMPLETED_SUCCESSFULLY,10563.662707,6.609000,10570.271707,0.000039,6.609039,1.000006,11 13,-1.000000,
783,w0,w0!delay_is.B.4,10592.829528,4,64.000000,1,COMPLETED_SUCCESSFULLY,10592.829567,3.993000,10596.822567,0.000039,3.993039,1.000010,17-20,-1.000000,
777,w0,w0!delay_lu.B.4,10513.991117,4,148.000000,1,COMPLETED_SUCCESSFULLY,10513.991156,87.690000,10601.681156,0.000039,87.690039,1.000000,3 7-8 10,-1.000000,
787,w0,w0!delay_is.B.1,10633.547222,1,70.000000,1,COMPLETED_SUCCESSFULLY,10633.547261,9.257000,10642.804261,0.000039,9.257039,1.000004,26,-1.000000,
788,w0,w0!delay_is.B.2,10646.377703,2,67.000000,1,COMPLETED_SUCCESSFULLY,10646.377742,6.609000,10652.986742,0.000039,6.609039,1.000006,26-27,-1.000000,
789,w0,w0!delay_is.B.4,10654.390539,4,64.000000,1,COMPLETED_SUCCESSFULLY,10654.390578,3.993000,10658.383578,0.000039,3.993039,1.000010,26-29,-1.000000,
747,w0,w0!delay_lu.C.2,10065.830581,2,891.000000,1,COMPLETED_SUCCESSFULLY,10065.830620,593.590000,10659.420620,0.000039,593.590039,1.000000,4 6,-1.000000,
765,w0,w0!delay_ft.C.1,10308.680561,1,580.000000,1,COMPLETED_SUCCESSFULLY,10308.680600,386.480000,10695.160600,0.000039,386.480039,1.000000,25,-1.000000,
782,w0,w0!delay_ft.C.4,10579.876083,4,228.000000,1,COMPLETED_SUCCESSFULLY,10579.876122,151.940000,10731.816122,0.000039,151.940039,1.000000,11 13-15,-1.000000,
774,w0,w0!delay_ft.C.2,10470.174260,2,399.000000,1,COMPLETED_SUCCESSFULLY,10470.174299,265.800000,10735.974299,0.000039,265.800039,1.000000,2 9,-1.000000,
797,w0,w0!delay_is.B.1,10727.252361,1,70.000000,1,COMPLETED_SUCCESSFULLY,10727.252400,9.257000,10736.509400,0.000039,9.257039,1.000004,34,-1.000000,
798,w0,w0!delay_is.B.2,10735.929949,2,67.000000,1,COMPLETED_SUCCESSFULLY,10735.929988,6.609000,10742.538988,0.000039,6.609039,1.000006,11 13,-1.000000,
796,w0,w0!delay_is.C.2,10718.164258,2,87.000000,1,COMPLETED_SUCCESSFULLY,10718.164297,26.481000,10744.645297,0.000039,26.481039,1.000001,32-33,-1.000000,
754,w0,w0!delay_lu.C.2,10172.742049,2,891.000000,1,COMPLETED_SUCCESSFULLY,10172.742088,593.590000,10766.332088,0.000039,593.590039,1.000000,5 16,-1.000000,
792,w0,w0!delay_ft.B.1,10682.379427,1,149.000000,1,COMPLETED_SUCCESSFULLY,10682.379466,88.510000,10770.889466,0.000039,88.510039,1.000000,26,-1.000000,
775,w0,w0!delay_ft.C.1,10497.999261,1,580.000000,1,COMPLETED_SUCCESSFULLY,10497.999300,386.480000,10884.479300,0.000039,386.480039,1.000000,0,-1.000000,
764,w0,w0!delay_lu.C.2,10300.844623,2,891.000000,1,COMPLETED_SUCCESSFULLY,10300.844662,593.590000,10894.434662,0.000039,593.590039,1.000000,23-24,-1.000000,
784,w0,w0!delay_lu.C.4,10604.698572,4,436.000000,1,COMPLETED_SUCCESSFULLY,10604.698611,290.530000,10895.228611,0.000039,290.530039,1.000000,3 7-8 10,-1.000000,
786,w0,w0!delay_lu.C.4,10626.395847,4,436.000000,1,COMPLETED_SUCCESSFULLY,10626.395886,290.530000,10916.925886,0.000039,290.530039,1.000000,19-22,-1.000000,
791,w0,w0!delay_lu.B.1,10676.004679,1,420.000000,1,COMPLETED_SUCCESSFULLY,10676.004718,279.990000,10955.994718,0.000039,279.990039,1.000000,6,-1.000000,
793,w0,w0!delay_ft.C.2,10691.196363,2,399.000000,1,COMPLETED_SUCCESSFULLY,10691.196402,265.800000,10956.996402,0.000039,265.800039,1.000000,27-28,-1.000000,
799,w0,w0!delay_ft.C.2,10759.738951,2,399.000000,1,COMPLETED_SUCCESSFULLY,10759.739003,265.800000,11025.539003,0.000052,265.800052,1.000000,2 9,-1.000000,
790,w0,w0!delay_ft.C.1,10665.317284,1,580.000000,1,COMPLETED_SUCCESSFULLY,10665.317323,386.480000,11051.797323,0.000039,386.480039,1.000000,4,-1.000000,
779,w0,w0!delay_lu.C.2,10544.097689,2,891.000000,1,COMPLETED_SUCCESSFULLY,10544.097728,593.590000,11137.687728,0.000039,593.590039,1.000000,1 12,-1.000000,
785,w0,w0!delay_lu.C.2,10616.317403,2,891.000000,1,COMPLETED_SUCCESSFULLY,10616.317442,593.590000,11209.907442,0.000039,593.590039,1.000000,17-18,-1.000000,
794,w0,w0!delay_lu.C.2,10707.002664,2,891.000000,1,COMPLETED_SUCCESSFULLY,10707.002703,593.590000,11300.592703,0.000039,593.590039,1.000000,25 29,-1.000000,
795,w0,w0!delay_lu.C.2,10713.021123,2,891.000000,1,COMPLETED_SUCCESSFULLY,10713.021162,593.590000,11306.611162,0.000039,593.590039,1.000000,30-31,-1.000000,
